TIME,h2o_mf 1x50bins : 1x50bins (01x01x01) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x02) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x03) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x04) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x05) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x06) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x07) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x08) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x09) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x10) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x11) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x12) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x13) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x14) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x15) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x16) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x17) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x18) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x19) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x20) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x21) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x22) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x23) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x24) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x25) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x26) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x27) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x28) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x29) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x30) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x31) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x32) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x33) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x34) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x35) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x36) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x37) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x38) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x39) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x40) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x41) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x42) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x43) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x44) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x45) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x46) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x47) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x48) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x49) : Average Particle water-liquid,h2o_mf 1x50bins : 1x50bins (01x01x50) : Average Particle water-liquid,temp : Average Particle Temperature
129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01495608155266293,0.01479428340000363,0.014950594818223858,0.01488436877473962,0.014778269886291839,0.014681960637857849,0.01438692204100491,0.0140091396727788,0.01369395376171269,0.01318355473151178,0.01318387941586005,0.012857468524271729,0.01108035000051264,0.010892211665697779,0.010377528928650988,0.00987808485385101,0.00843853175219394,0.00683256005074086,0.006234607576375349,0.00538061726330175,0.0046383714689214595,0.00392008308485505,0.00259914022803027,0.00200326293001428,0.001118807220321,0.00110025028923459,0.00069026173783344,0.00058022147074032,0.00042020225105498995,0.00027968329898823,0.00025010747886972,0.00015714621155982,0.00017286474701559,9.539168559693e-05,8.615292912117e-05,7.63773949698e-05,3.850775919e-05,2.932982571093292e-05,2.1074197940779763e-05,1.879738784242297e-05,4.800515976073673e-06,0.0,0.0,417.27269009535615
130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01483461099552717,0.01466170306055343,0.01483663678205076,0.014956074707123639,0.01487550478439619,0.01487677259552736,0.01472785768362069,0.01448201501733273,0.013954979236962121,0.01335978146163696,0.01289673522890868,0.013595166468209938,0.01274580423092928,0.01094909244403713,0.010829630218584331,0.010343753707558799,0.009788338568656138,0.00867998189537397,0.007032243648200579,0.00609417531800721,0.005324551485140459,0.0052944132938467494,0.004488982921865069,0.00230457417773358,0.00182236543554984,0.0016906731133634098,0.00119540964052146,0.00073748502366747,0.00058296551279334,0.00044417637393006,0.00026938493203287,0.00028704341307885,0.00017308562298912,0.00018276050989011,0.00016852363483248,0.00010231508175216,7.764721081374001e-05,5.65159920162e-05,3.475630634199e-05,2.9994715768360876e-05,8.395502736733069e-06,5.573651051256588e-06,0.0,0.0,413.67345173484864
131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01498595364183681,0.014999598889378199,0.01475870893642065,0.01497800398931529,0.01477292658341016,0.01460673634070292,0.01466887660629558,0.01439848195684206,0.01411426607712513,0.013305627372446371,0.01302851219062356,0.0131726549309802,0.01262635904688279,0.01090939047310311,0.01050565061359134,0.01016576086600773,0.01027955710727277,0.008430096022670969,0.00661106641586433,0.006327924340819169,0.00574184053189104,0.004831480118002439,0.00394629172584486,0.00279683759535747,0.00186802425740094,0.00120794397866574,0.0008365169549661899,0.00067482748496181,0.00056129254566459,0.00040098008875542,0.0003174762404328,0.00028530973010784,0.00022850704415439,0.00015058997095002,0.00013006290804162,0.00012750540499179,9.485846803236e-05,5.304789834558e-05,3.516127023471e-05,2.117363759326607e-05,1.6808594713144703e-05,1.0216545033910657e-05,0.0,0.0,415.0393137312207
132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01448093050505355,0.01492577750749557,0.014893860859569598,0.01495984546927107,0.014853933432668519,0.01476266181366714,0.014674615009496909,0.014365578438041218,0.0139790799374535,0.0136787184084495,0.01314833243332338,0.013241532756331378,0.0130473260818908,0.01110017275863627,0.010840136540139178,0.010330648860348839,0.00995205900750927,0.00862448576686491,0.0068463730963453494,0.00637960062809445,0.0055205789739087895,0.00501634196673846,0.00383200913717826,0.0027448255245557398,0.00183201525465717,0.0014411591588643898,0.00093973551837846,0.0007852961498409,0.0005576467274675099,0.00047165141402862,0.00032454481525761,0.00033111467021858996,0.00022492268638373998,0.0001617365698563,0.00016174073983526999,0.00011005189160703,7.617031336581001e-05,6.394597384374e-05,4.70305633437e-05,2.595864930102803e-05,2.479134460080615e-05,7.0006963300861904e-06,0.0,0.0,414.5766344940384
133.0,0.0,0.0,0.0,0.0,0.0,0.014885943780741661,0.01465218034170432,0.01496586961421844,0.0148196269659912,0.014928510409893299,0.014887126398705389,0.01489430441212053,0.0147601726567692,0.014563190584037938,0.01395555802948959,0.013373893747642711,0.012914986089781231,0.013470992282147279,0.0127699890286797,0.010819223380712879,0.010713968158744619,0.01032508913816133,0.009800067792941548,0.00894527666178375,0.00699821169471549,0.006107895258593341,0.00527540757262971,0.0055269362339511,0.0045812281473842096,0.00260634768384843,0.00199797442874814,0.00160709944843098,0.00116054070127308,0.0008311775464443001,0.00053859071610432,0.00047096321043704997,0.00038908357135143,0.00024693284084943,0.00024256019830353,0.00021492844323563998,0.00015763306948167,0.00011600385173655,0.00010327085079602999,8.547801709842001e-05,5.932228495619999e-05,3.778010783043e-05,8.303255307424061e-06,1.3285159386928774e-05,0.0,0.0,411.90693788004495
134.0,0.0,0.0,0.0,0.015,0.0,0.0,0.01441122462029925,0.0,0.014939900902968088,0.01498336968827643,0.01475726281970214,0.01471781922062061,0.01460043785837985,0.014375681499838828,0.01406314502004765,0.01319657584968759,0.01317751117236681,0.01312599286906308,0.012782826115365,0.0109814898299316,0.01065121769996829,0.010163808555190319,0.010312463347886009,0.00896037245164887,0.006844496600014289,0.00619183576848888,0.00575670973194087,0.005014220810319449,0.00438226050737715,0.0027208348546716296,0.00194049252234873,0.00137264075385861,0.00106116881838624,0.00074981429045703,0.00056060054932425,0.00039783424980267,0.00045325274956386,0.00031127459254113,0.0003054932815836,0.0002370371379249,0.00019675105721115002,0.0001290521456214,0.00012531506267322,5.7182252448089996e-05,5.714009062731e-05,2.0268580885752758e-05,1.3906774400781665e-05,1.4667730457245702e-05,0.0,0.0,412.3020425792912
135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014762071603212539,0.014948866855163188,0.01495648564454529,0.0149644224696642,0.014864883514996739,0.014754390621556139,0.01462219272150456,0.014381747561951248,0.01399248431242332,0.01363651219267425,0.01327132259606376,0.013330706911516828,0.013035481216658729,0.01128195126074631,0.01119546977337174,0.010249325038444229,0.00988351266099213,0.00871263024810828,0.00687639078549786,0.00621827438883888,0.00547239884692938,0.00478007085305127,0.00444526414432266,0.0027670745292692096,0.0019723456515543898,0.0013091917656740098,0.0011351406778592399,0.00079477249109859,0.0006480014777043601,0.00048315417236175,0.00039568082319528,0.00034680294810219,0.00030342690193065,0.00020979746146491,0.00017810877446855999,0.00015903171974132997,0.00010391712907032,8.738185739427e-05,5.8369574354129994e-05,3.3746383764509996e-05,2.445299279293373e-05,7.891648530678583e-06,0.0,0.0,412.2145679426079
136.0,0.0,0.0,0.0,0.0,0.0,0.01469182702750344,0.015,0.01489428396030426,0.01491701506546779,0.01484902607299557,0.01487789770736982,0.01484352698700387,0.014733259850109929,0.014555759586695069,0.01406680791065745,0.013464003557959918,0.012987553628999459,0.01342081149389883,0.01271508188030745,0.01108205833878192,0.01098355744338036,0.01035925968823887,0.00989461639188852,0.009209323655368619,0.00712054137089223,0.00615243549567795,0.005481765472885769,0.00557883817792455,0.00460603097646054,0.00262907665704204,0.00187944151515861,0.0017938393087960198,0.00136474011349698,0.0008647212421094999,0.00064488544107354,0.00051535416092676,0.00039117303630743994,0.00033676449176859,0.00027460691674554,0.00026688662141109,0.00023202584747559,0.0001827464713089,0.00010179079908816,8.465858849586001e-05,6.188645133266999e-05,3.880733195787e-05,2.7329853235836672e-05,2.592651526441487e-05,0.0,0.0,409.9018609156342
137.0,0.0,0.0,0.0,0.0,0.0,0.014999999999999968,0.0,0.0,0.014964012233200109,0.01496681998544733,0.014819457423705988,0.014666583030828179,0.01466850527251212,0.014415364617195538,0.01411750844709951,0.0132273014572131,0.013154587317598861,0.01310568468731718,0.01272202218161154,0.01108831046084595,0.010697540854954559,0.0103954481575287,0.0104346857058321,0.00871640425774347,0.00685568721833994,0.00635393322206124,0.00597872976410208,0.00519792232448646,0.004342517488720559,0.00298180697912703,0.00201387044786379,0.00147982804738785,0.0008664704736869999,0.00078012575171322,0.00061787748845268,0.00047163213175685997,0.00041908791671570997,0.00038386507575506997,0.00033729988651905,0.00024837957546093,0.00024831313126149,0.00018457753440843,0.00014746262922279,9.413126522208e-05,6.8001444648e-05,4.054469436129e-05,1.4067440793095373e-05,2.022298666012161e-05,2.4841390359041123e-06,0.0,411.5856379729415
138.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.01469426627536281,0.014964173384909518,0.01496223726933288,0.01492077999597756,0.014782503444212069,0.01467717798645813,0.014421940607020949,0.013947751894170331,0.01361815496401053,0.01318546805564667,0.01328669018415966,0.01310054260608993,0.011195223009272521,0.01112539656529917,0.01033996157169849,0.00991146234348783,0.00877305326337405,0.00702425345829459,0.00627486875968557,0.0055601291565794105,0.0052610612017131,0.004467644577435,0.0031923746557245597,0.00207560424263868,0.0015447167078764799,0.00132668761601886,0.00084785242523283,0.00066307227796446,0.00052908146018682,0.00048821203031622,0.00033298834031865,0.00030750481624779,0.00029237339767755,0.00022160104221588,0.00015469246305566998,0.00014747544943092,9.856648088721001e-05,6.813517560339e-05,4.6500998123400004e-05,3.29462354874e-05,2.7231257984747234e-05,0.0,0.0,410.4816161800466
139.0,0.0,0.0,0.0,0.0,0.015,0.01498709079611556,0.0,0.014236902631457639,0.014876070785768459,0.01489547593736118,0.01486707531943869,0.014866651310889689,0.01472777595650301,0.014557774964564429,0.014019903981809578,0.013414235554903798,0.01299475984691982,0.013439946936059639,0.01271511972230655,0.010911184887681809,0.01086079440532944,0.010218144106645378,0.00983930562977355,0.009182968161296549,0.00723827130465015,0.0060493908542622295,0.0057736396904493,0.0058415926070257505,0.00473933661090873,0.00281174074570686,0.00200234537077545,0.00176687354153922,0.0012622416827801999,0.00104492029608759,0.0007792051207824599,0.00050701239753552,0.00053098209956619,0.00038216748693137997,0.00033516612918072,0.00031529356751399995,0.00019298150842571998,0.00021493939765740002,0.00013800609200531998,0.00011849456017859999,7.824204822245999e-05,5.113772601246e-05,2.6523287255784243e-05,1.7727272212400256e-05,0.0,0.0,407.2633127609749
140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.01470388752424116,0.01492856914618371,0.01499229416649387,0.01485118191428388,0.01468303438725747,0.01462132319757294,0.01442693579777616,0.01406000404616466,0.01316698025482434,0.013168777295557979,0.01320752913887244,0.01275021808887237,0.01107450356464869,0.01059097030863198,0.010108968210855959,0.0105050097511554,0.008920257684561329,0.00697192940133903,0.006729438589429051,0.00595464701049567,0.0051293707677478205,0.0045838338776667,0.00319686833321664,0.00214775579574273,0.00169227028961703,0.00102125673715002,0.00085927583126964,0.00075449135675691,0.00052799830294404,0.00050013514565619,0.00037025573566401,0.00033610079774841,0.00031050587968743,0.00027569266353981,0.00017864852383875,0.00014237915780103,0.00013711977249507,8.166173715836999e-05,4.86695278425e-05,4.1392073095109995e-05,1.3114191740948531e-05,0.0,0.0,408.09279961907936
141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149795507087277,0.01493636351344095,0.014957824230836608,0.014901068371064249,0.01481127287153964,0.014669662539327388,0.0143611434822429,0.01400566064022696,0.013691463306253619,0.01324450231846938,0.01314246482535618,0.01297903214197035,0.011343150586640129,0.01092792827876079,0.01045097077726527,0.010113169537818571,0.00892609690633299,0.00700664056044867,0.006445273257327929,0.00562101828794361,0.005316247955989589,0.00493828123258539,0.00317657938760121,0.0021246301804518897,0.00168735587606052,0.0011588387011692899,0.00104023642273065,0.0007675824734781,0.00055200723154134,0.00041502312350046,0.00042560522451969,0.00033453315212448,0.0003288240673668,0.00023930966365167,0.00025484453466932997,0.00018262678052547,0.00012333017932449,0.00011730016907561999,6.291588968676e-05,3.0497497155839997e-05,2.0240864975780606e-05,0.0,0.0,408.4566152251448
142.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.01461762450063897,0.01483298199600393,0.01491446357150274,0.01488575243516286,0.014917183844533829,0.014739946700698019,0.014559294016227148,0.014128257520608268,0.01338320942327571,0.01295749058157297,0.01354878873659916,0.01271432441159925,0.01111722110091705,0.01091563407414264,0.01031821946870775,0.00995477066280624,0.00894832124874624,0.00731503727285367,0.00631324558412985,0.00580114361647122,0.0059828697339264,0.0049827124941537295,0.0028777571414740502,0.0020423493846945897,0.0018676032736707298,0.00145011141235578,0.00088129324386087,0.00072164027026266,0.00061227213694737,0.0005227776071724299,0.00037666127970183003,0.0003720655281345,0.00025842676021746,0.00027420329246565,0.00028143948681171,0.00016561383704954998,0.00015580752921702,0.00011782270419227999,8.557341821559e-05,3.355228675359e-05,2.1034712155669287e-05,0.0,0.0,406.6764766818074
143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014963895962673718,0.015,0.01494274948897881,0.014981149174739129,0.014739344167057498,0.014649706565165668,0.014641773129096,0.01445799483938463,0.014137930029621389,0.013257853911093541,0.013077495478013429,0.01316703676831032,0.012734674978516679,0.01107908166476322,0.0107504275216482,0.01010849237502276,0.010421250386229838,0.00874091801074629,0.00709790133894543,0.0064095703599086696,0.00599802095366871,0.00529332448164192,0.004629050688290669,0.00329839876773171,0.00215621708916288,0.00156832413118098,0.00110801967259545,0.0009476292997785899,0.0007675889505813899,0.0006121491468668999,0.00052747030645026,0.0004578024062871,0.00039055059922451997,0.00035845091478359996,0.00028801984675626,0.0002533577793135,0.0002039992510251,0.00014974521778698,0.00010485153277181999,7.714457038812e-05,4.7682453013650005e-05,1.4861893948894089e-05,0.0,0.0,406.25441586865
144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014946269001383008,0.01482306185456991,0.01493554675301952,0.0148844395103184,0.01481440490289471,0.01470529582030824,0.01437301658780538,0.01401068896025811,0.013594185535976671,0.01323981461925801,0.01328225633014344,0.01303291850159217,0.0111855445479759,0.01090917718588242,0.01031514495899874,0.010243855376172119,0.00893482655867448,0.0070488545368014,0.00646279353089112,0.005652419039461529,0.00534381332346198,0.00466712191303935,0.00330009416236191,0.0021184944585231,0.00170649539431674,0.0011087003082657,0.0009437567881873499,0.0008195910708911699,0.00059480788792698,0.00053485726741623,0.00042192330136716,0.00035902976678772,0.00036159283191558,0.00029554243646139,0.00026013059048559,0.00023168821869587998,0.00019235405866293,0.00013770997550166,8.531854143710999e-05,4.925169286956e-05,2.3154841821341587e-05,0.0,0.0,406.48321088209303
145.0,0.0,0.0,0.0,0.0,0.0,0.014998141462838038,0.0,0.014764497347863618,0.01444557330995985,0.01489541036307798,0.014885540347416178,0.014897420845658309,0.014697583718580449,0.01452135314661039,0.01406954881214148,0.013363198531493878,0.013004612711782739,0.013513910381174759,0.01273333464193641,0.010792922919053309,0.010773090953792341,0.01038336331353279,0.0097854290756139,0.00897602785989084,0.0073422174818052605,0.00639991033903854,0.00573743104594062,0.00579235773002574,0.004772707231077689,0.0028236804203338795,0.0020817631446603297,0.0018184695095766299,0.00143627973266526,0.00110872755407355,0.00086331884834226,0.0006040649327358,0.0005415230847839999,0.00044716216074768,0.00045281337179124,0.00032883190944903,0.0003380955913986,0.00030740518023950996,0.00016239137664279,0.00019801930525433997,0.0001364441746806,8.682658300026e-05,5.7099831733079995e-05,3.640533753699e-05,0.0,0.0,403.9915944044215
146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01321656185869089,0.01494737475564108,0.01498855608173301,0.01480278971985216,0.01469447416291707,0.01460711931616839,0.014443703392440029,0.0140950840992072,0.01328058149394261,0.01306468958297556,0.013049033875597858,0.012633144230145839,0.01084748523452454,0.010595198874681298,0.01004309948235777,0.01043622212354958,0.00912832470918147,0.00734977999105851,0.00658351350922056,0.00610678756360476,0.0053795173235780406,0.004717291450950839,0.00346536285549432,0.00228295590860112,0.0015470377764272999,0.00116428173077607,0.0008909999203424699,0.0006974678426871899,0.00056655267798966,0.00049539135323985,0.00045792781205508,0.00041398694712639,0.00032520549473103,0.00034785372954258,0.00024600271616265,0.00023991766542635998,0.00018669933496737,0.00017040309302967,9.814894501845e-05,6.881676479115e-05,3.8991558095219994e-05,4.446477775908e-05,0.0,405.4488426006636
147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145679319854985,0.01491309977153172,0.01498195385370486,0.01490966223963477,0.014785334833995929,0.01468875303047976,0.014439063825899429,0.014046808357809628,0.01369245009256908,0.013212085739860649,0.01308087787576764,0.012924713749534529,0.01112440449547326,0.011144161418585069,0.01058307589134,0.010179357803026859,0.00891405862414839,0.00708337502958558,0.0064547721863152194,0.00586347282714186,0.00537072985362795,0.00496393040120184,0.00355614809466213,0.00228159304183248,0.0017664657326194799,0.00149726850437163,0.0010218198502359899,0.00091055422587999,0.00060068017932615,0.00059505620034531,0.00048912456752109,0.00044850199510329,0.00040432298472576,0.00034356451737201,0.00026156794304592,0.00022542141006854998,0.00017657640048812998,0.00015098007840291,0.00011500157868618,5.3334674005439996e-05,7.705344235919999e-05,0.0,0.0,403.8329706204779
148.0,0.0,0.0,0.0,0.0,0.015,0.01470786991287543,0.013513176770485918,0.01499937411863472,0.014525378535214078,0.01495671439108851,0.01486859139153195,0.01488656908479705,0.014703694475421511,0.01454005148959266,0.01404242490817785,0.01338555030039441,0.012944715733383268,0.01349308434952827,0.012829288936689059,0.01090321027768461,0.01093719452162994,0.010262182894204169,0.00986363528992665,0.00909610133834232,0.0073071526871565,0.00668229187828515,0.0057519076976121,0.006152055392767799,0.00473365561059369,0.00315650188137402,0.00213906213946929,0.00214230452001201,0.0017748405040304397,0.00113249206081128,0.00094241204349135,0.00063584712380628,0.00060630117984501,0.00054841031271561,0.00040750743599868,0.00041607896817063,0.00031618342033004995,0.00027807907991616,0.00028513509364028997,0.00019889953914999,0.00014154473028195,0.00012672222575306998,6.160795679394e-05,4.394115750096e-05,0.0,0.0,402.701077168666
149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.014975153073425519,0.014969416978857479,0.01472940218380071,0.01463003015487774,0.014659622799443939,0.014482451753149288,0.01402921925610078,0.013148467968881939,0.01315811774303499,0.013121014532868418,0.01276614845817891,0.010901607508602959,0.01061158190665932,0.01020390979602939,0.010477284895261408,0.00889723942759167,0.00700799080299402,0.00666934200898587,0.00611753440452507,0.0053310107514906,0.00449621475511059,0.00326896515327495,0.00224730209228538,0.0017804900717957998,0.00125401217709051,0.00093936626982984,0.00077283555078774,0.0006533803951817701,0.00058262521951056,0.00050514668128002,0.00041644299603507,0.00032372609387592,0.00033042557493051,0.00035181399152588996,0.00030900932929647,0.00021918666293786998,0.00018533097419484,0.0001198675061091,9.326639953338e-05,5.269949322588e-05,0.0,0.0,403.32280239560913
150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01469285435468091,0.01486992242544282,0.01497080908872114,0.014849629161598769,0.01477561729473441,0.0147320023693833,0.014362068332735279,0.014074795057657949,0.013707913379957281,0.01324930949957898,0.013236537141951358,0.01296067981485282,0.011234287002981479,0.011121676765231259,0.01050586303831539,0.009936563305503179,0.00927136362894186,0.007034595009408029,0.00659670563830326,0.00591340329117645,0.00533807427737463,0.004809719860048201,0.0033589614721597503,0.00222203487320796,0.0017266451316485098,0.0013596941473041,0.00111995008544319,0.00086832661517322,0.0006800341525434,0.0006545355770610301,0.0005332777112009399,0.00048762209464625996,0.00036414568144593003,0.00032062787979288,0.00036178167901125,0.00027785123619129,0.00022665247473819,0.00017768836590252,0.00012283071255306,9.689343476717999e-05,5.286903403449e-05,0.0,0.0,402.83785717379214
151.0,0.0,0.0,0.0,0.0,0.015,0.014995453065529829,0.01462478369553342,0.014979493580546429,0.014935120380678,0.01493704368500343,0.0148845984860895,0.01490309162035935,0.014705728141445398,0.014543420500987288,0.01407594025069803,0.01339355407352679,0.01284013506568371,0.013578383154834539,0.012802852282793369,0.01093583935666239,0.01094195031327924,0.010453855625257141,0.009755785231805968,0.00944453309402394,0.0072933067946526296,0.00631573312803216,0.00586166348116737,0.00625053175626774,0.00500795789951967,0.0033469436878946998,0.00223847509517742,0.00193995360625662,0.00173643024241941,0.00126429754581072,0.00091637677467708,0.0006678706929149099,0.0006881603536093199,0.0005441835826277999,0.00046158596037869994,0.00042969673084880994,0.00036953914256540994,0.00027654625844411996,0.0002888369683689,0.00023086785963738,0.00016428055406862,0.00013427630084577,9.322735885518e-05,6.010351671042e-05,0.00018032532574911,0.0,400.9292065096123
152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014774798382985978,0.0,0.014932788248064719,0.01497133933341825,0.014708055160340489,0.01467763670845752,0.01461386397641766,0.01442564120329377,0.014119514656751878,0.01315300599340725,0.01309451411908491,0.01310366051701764,0.012756054378573958,0.01104141725241507,0.01057975723264263,0.010122445910449019,0.01032683604743547,0.00919067781281493,0.00723707631473526,0.006702945455325599,0.006165446740983751,0.00536147474464221,0.00485898165537702,0.0034797672822559802,0.00225247533402423,0.00191538035878254,0.00144907622532153,0.00097737102262152,0.0009017723264639999,0.00070311224898891,0.00065853300727656,0.00051842529552096,0.00046468895526080995,0.00047023263719469,0.00042604166125667994,0.00026316919664904,0.00027964628771166,0.00023545139532105,0.00020197780290473998,0.00014733776786757,8.97673145694e-05,7.952185488996e-05,0.0,0.0,401.59993091072
153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014930398047429658,0.014956180356242639,0.014901333420242129,0.01476973272727767,0.014712937515622559,0.01437836747577963,0.01406439441335475,0.01365404878675521,0.013115309575723018,0.01313995642639977,0.01309602528106653,0.011376905546772181,0.01105576060005405,0.010296906238134871,0.009955590873805199,0.00905751416316084,0.00720099304030755,0.00661648763565486,0.005962376641788301,0.00555213263502348,0.005140982997273089,0.0034988851019930097,0.00239585331650514,0.0020667256040967598,0.00153599952886911,0.00117626060484414,0.00097254549978633,0.00074560948820772,0.00075343904570328,0.0006145817944475101,0.00051362556424872,0.00041986653050925,0.00044728480285431,0.00036724201045344,0.00025940425920777,0.00026236237266987,0.00022317027834443996,0.0001679055090168,9.372456492915e-05,8.264660540022e-05,3.5392303679399995e-05,0.0,400.93615102397735
154.0,0.0,0.0,0.0,0.0,0.0149754428685435,0.014375809055383021,0.0,0.014085083665858138,0.01345523654783055,0.014920777785329908,0.01489647449987724,0.01487691956034825,0.01475773222516791,0.01456103853084852,0.014102558646889468,0.01339513151548752,0.01293323582329014,0.013432648194295108,0.012743772350489279,0.01105591727062767,0.01101351928782942,0.01061895592579251,0.00981307990569027,0.009312216584834429,0.007234242974455229,0.00665876511423522,0.00601245244866177,0.0060847388888641205,0.00513672757927053,0.00325673919044886,0.00234831514296045,0.0019521316356895797,0.00194738610593568,0.00129951659938557,0.00101306063353917,0.00074534070637413,0.00070638354200559,0.0005420304111543899,0.00051628310387679,0.00039392409271034995,0.00036653836248231003,0.00031775138307587995,0.00030582842893962,0.00029433841369268997,0.00025607222843727,0.00019409095857608998,0.00010496435258631,7.299195973463999e-05,9.713732326551e-05,0.0,399.8326048165884
155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01398282178065426,0.014842540225921439,0.014992886654475419,0.014776634014117648,0.014669451749336999,0.01464121050406341,0.01436791528009803,0.01401502951941168,0.01312878575103549,0.01316844385005681,0.01322470472435946,0.01284741616033647,0.011133903969365819,0.01068671387026239,0.010138249344527459,0.0103456311844173,0.009307609486934489,0.007423124538982229,0.006571296056034359,0.00613994465610774,0.0053373934674816,0.00469355541046071,0.0034458241506959103,0.00246860178349035,0.0020306609714549097,0.00140355952947993,0.00115926524014623,0.00091170605402874,0.00074473655761653,0.00066277338915204,0.00060523373522295,0.00057668320106655,0.00053599567198065,0.00044273458692023997,0.00034858882209579,0.00031061271905364,0.00024745802123625,0.00021426086318420998,0.00018852679085928,0.0001066289049528,9.20469358446e-05,4.2154085465970005e-05,0.0,400.13317926236766
